poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_party,cand1_pct,cand2_name,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
47939,74998,8272,2016,2016_House-G_US,US,House-G,House-G,Google Surveys,122,10/28/2016,943,Democratic,DEM,35.7,Republican,REP,38.6,,-2.9000001,11/8/2016,48.03,49.11,-1.09,1.81,-1.81,1,,
47858,74892,8272,2016,2016_House-G_US,US,House-G,House-G,Morning Consult,218,10/28/2016,1794,Democratic,DEM,45,Republican,REP,40,,5,11/8/2016,48.03,49.11,-1.09,6.09,6.09,0,,
49223,77141,6028,2016,2016_House-G_NY-1,NY-1,House-G,House-G,Siena College,305,10/29/2016,607,Anna Throne-Holst,DEM,36,Lee Zeldin,REP,57,,-21,11/8/2016,41.79,58.18,-16.39,4.61,-4.61,1,,
49209,77120,6046,2016,2016_House-G_NY-19,NY-19,House-G,House-G,SurveyUSA,325,10/29/2016,598,Zephyr R. Teachout,DEM,45,John J. Faso,REP,42,,3,11/8/2016,45.89,53.99,-8.11,11.11,11.11,0,,
49208,77117,5928,2016,2016_House-G_IA-1,IA-1,House-G,House-G,The Polling Company Inc.,337,10/30/2016,400,Monica Vernon,DEM,41,Rod Blum,REP,52,,-11,11/8/2016,46.08,53.74,-7.66,3.34,-3.34,1,for Rod Blum; among registered voters,R
48180,75992,8272,2016,2016_House-G_US,US,House-G,House-G,CBS News/The New York Times,36,10/30/2016,927,Democratic,DEM,49,Republican,REP,46,,3,11/8/2016,48.03,49.11,-1.09,4.09,4.09,0,,
47786,74806,8272,2016,2016_House-G_US,US,House-G,House-G,Morning Consult,218,10/30/2016,1772,Democratic,DEM,44,Republican,REP,43,,1,11/8/2016,48.03,49.11,-1.09,2.09,2.09,0,,
49206,77113,6030,2016,2016_House-G_NY-3,NY-3,House-G,House-G,Siena College,305,10/31/2016,614,Thomas Suozzi,DEM,47,Jack M. Martins,REP,40,,7,11/8/2016,52.94,46.94,6,1,1,1,,
48360,75807,8272,2016,2016_House-G_US,US,House-G,House-G,Ipsos,154,10/31/2016,1922,Democratic,DEM,42.4,Republican,REP,40.9,,1.5,11/8/2016,48.03,49.11,-1.09,2.59,2.59,0,,
48082,75223,8272,2016,2016_House-G_US,US,House-G,House-G,YouGov,391,10/31/2016,1228,Democratic,DEM,46,Republican,REP,41,,5,11/8/2016,48.03,49.11,-1.09,6.09,6.09,0,,
49207,77114,5868,2016,2016_House-G_FL-13,FL-13,House-G,House-G,St. Pete Polls,314,11/1/2016,1066,Charlie Crist,DEM,48,David W. Jolly,REP,45,,3,11/8/2016,51.9,48.1,3.81,0.81,-0.81,1,,
48503,77109,6011,2016,2016_House-G_NH-1,NH-1,House-G,House-G,University of New Hampshire,357,11/1/2016,219,Carol Shea-Porter,DEM,40,Frank C. Guinta,REP,33,,7,11/8/2016,44.29,42.95,1.34,5.66,5.66,1,,
48503,77110,6012,2016,2016_House-G_NH-2,NH-2,House-G,House-G,University of New Hampshire,357,11/1/2016,221,Annie Kuster,DEM,55,Jim Lawrence,REP,32,,23,11/8/2016,49.75,45.31,4.44,18.56,18.56,1,,
48333,77106,5927,2016,2016_House-G_IN-9,IN-9,House-G,House-G,Public Opinion Strategies,260,11/2/2016,310,Shelli Yoder,DEM,42,Trey Hollingsworth,REP,44,,-2,11/8/2016,40.46,54.14,-13.68,11.68,11.68,1,,
48466,77108,5928,2016,2016_House-G_IA-1,IA-1,House-G,House-G,Loras College,171,11/2/2016,415,Monica Vernon,DEM,41,Rod Blum,REP,47,,-6,11/8/2016,46.08,53.74,-7.66,1.66,1.66,1,,
48466,77107,5930,2016,2016_House-G_IA-3,IA-3,House-G,House-G,Loras College,171,11/2/2016,417,Jim Mowrer,DEM,39,David Young,REP,44,,-5,11/8/2016,39.71,53.45,-13.73,8.73,8.73,1,,
50596,79844,6046,2016,2016_House-G_NY-19,NY-19,House-G,House-G,Siena College,305,11/2/2016,605,Zephyr R. Teachout,DEM,42,John J. Faso,REP,48,,-6,11/8/2016,45.89,53.99,-8.11,2.11,2.11,1,,
49224,77142,6049,2016,2016_House-G_NY-22,NY-22,House-G,House-G,Siena College,305,11/2/2016,643,Kim A. Myers,DEM,34,Claudia Tenney,REP,38,,-4,11/8/2016,41,46.45,-5.45,1.45,1.45,1,,
48362,75880,8272,2016,2016_House-G_US,US,House-G,House-G,Marist College,183,11/2/2016,940,Democratic,DEM,48,Republican,REP,47,,1,11/8/2016,48.03,49.11,-1.09,2.09,2.09,0,,
48322,82533,5885,2016,2016_House-G_GA-3,GA-3,House-G,House-G,Landmark Communications,166,11/3/2016,400,Angela Pendley,DEM,31,Drew Ferguson,REP,63,,-32,11/8/2016,31.65,68.35,-36.69,4.69,4.69,1,,
48322,82534,5890,2016,2016_House-G_GA-8,GA-8,House-G,House-G,Landmark Communications,166,11/3/2016,375,James Neal Harris,DEM,34,Austin Scott,REP,60,,-26,11/8/2016,32.36,67.64,-35.29,9.29,9.29,1,,
48322,82536,5893,2016,2016_House-G_GA-11,GA-11,House-G,House-G,Landmark Communications,166,11/3/2016,300,Don E. Wilson,DEM,33,Barry Loudermilk,REP,63,,-30,11/8/2016,32.59,67.41,-34.81,4.81,4.81,1,,
48322,82535,5894,2016,2016_House-G_GA-12,GA-12,House-G,House-G,Landmark Communications,166,11/3/2016,400,Patricia Carpenter McCracken,DEM,41,Rick W. Allen,REP,55,,-14,11/8/2016,38.4,61.6,-23.2,9.2,9.2,1,,
48509,76030,8272,2016,2016_House-G_US,US,House-G,House-G,RKM Research and Communications Inc.,272,11/3/2016,1009,Democratic,DEM,44.7,Republican,REP,46.3,,-1.6,11/8/2016,48.03,49.11,-1.09,0.51,-0.51,1,,
48515,76461,8272,2016,2016_House-G_US,US,House-G,House-G,SurveyMonkey,324,11/3/2016,67223,Democratic,DEM,48,Republican,REP,43,,5,11/8/2016,48.03,49.11,-1.09,6.09,6.09,0,,
48480,75988,8272,2016,2016_House-G_US,US,House-G,House-G,NBC News/The Wall Street Journal,221,11/4/2016,1282,Democratic,DEM,47,Republican,REP,44,,3,11/8/2016,48.03,49.11,-1.09,4.09,4.09,0,,
48497,77097,6011,2016,2016_House-G_NH-1,NH-1,House-G,House-G,University of New Hampshire,357,11/5/2016,323,Carol Shea-Porter,DEM,42,Frank C. Guinta,REP,33,,9,11/8/2016,44.29,42.95,1.34,7.66,7.66,1,,
48497,77098,6012,2016,2016_House-G_NH-2,NH-2,House-G,House-G,University of New Hampshire,357,11/5/2016,322,Annie Kuster,DEM,53,Jim Lawrence,REP,32,,21,11/8/2016,49.75,45.31,4.44,16.56,16.56,1,,
48619,76167,8272,2016,2016_House-G_US,US,House-G,House-G,Fox News/Beacon Research/Shaw & Co. Research,103,11/5/2016,1295,Democratic,DEM,45,Republican,REP,46,,-1,11/8/2016,48.03,49.11,-1.09,0.09,0.09,1,,
49775,78196,8272,2016,2016_House-G_US,US,House-G,House-G,Ipsos,154,11/5/2016,3276,Democratic,DEM,41.8,Republican,REP,32.7,,9.1000004,11/8/2016,48.03,49.11,-1.09,10.19,10.19,0,among all adults,
48513,76037,8272,2016,2016_House-G_US,US,House-G,House-G,Selzer & Co.,304,11/5/2016,799,Democratic,DEM,45,Republican,REP,48,,-3,11/8/2016,48.03,49.11,-1.09,1.91,-1.91,1,,
49205,77099,5868,2016,2016_House-G_FL-13,FL-13,House-G,House-G,St. Pete Polls,314,11/6/2016,944,Charlie Crist,DEM,51,David W. Jolly,REP,46,,5,11/8/2016,51.9,48.1,3.81,1.19,1.19,1,,
48687,76351,8272,2016,2016_House-G_US,US,House-G,House-G,YouGov,391,11/6/2016,3677,Democratic,DEM,45,Republican,REP,42,,3,11/8/2016,48.03,49.11,-1.09,4.09,4.09,0,,
50586,79833,8723,2017,2017_House-OS_GA-6,GA-6,House-G,House-OS,SurveyUSA,325,3/30/2017,503,Jon Ossoff,DEM,43,Karen Handel,REP,15,,28,4/18/2017,48.12,19.77,28.35,0.35,-0.35,1,,
50585,79832,8723,2017,2017_House-OS_GA-6,GA-6,House-G,House-OS,Meeting Street Research,204,4/4/2017,400,Jon Ossoff,DEM,43,Karen Handel,REP,12,,31,4/18/2017,48.12,19.77,28.35,2.65,2.65,1,for Dan Moody,R
50584,79831,8723,2017,2017_House-OS_GA-6,GA-6,House-G,House-OS,RRH Elections,274,4/8/2017,321,Jon Ossoff,DEM,39,Karen Handel,REP,15,,24,4/18/2017,48.12,19.77,28.35,4.35,-4.35,1,,
50583,79830,8723,2017,2017_House-OS_GA-6,GA-6,House-G,House-OS,Revily,284,4/11/2017,485,Jon Ossoff,DEM,44.7,Karen Handel,REP,16.82,,27.879999,4/18/2017,48.12,19.77,28.35,0.47,-0.47,1,,
50582,79829,8723,2017,2017_House-OS_GA-6,GA-6,House-G,House-OS,Landmark Communications,166,4/13/2017,500,Jon Ossoff,DEM,45.3,Karen Handel,REP,17.4,,27.9,4/18/2017,48.12,19.77,28.35,0.45,-0.45,1,,
50602,79852,8723,2017,2017_House-OS_GA-6,GA-6,House-G,House-OS,Opinion Savvy/InsiderAdvantage,243,4/13/2017,437,Jon Ossoff,DEM,41.5,Karen Handel,REP,21.2,,20.299999,4/18/2017,48.12,19.77,28.35,8.05,-8.05,1,,
50581,79828,8723,2017,2017_House-OS_GA-6,GA-6,House-G,House-OS,Emerson College,88,4/14/2017,324,Jon Ossoff,DEM,43.1,Karen Handel,REP,17.1,,26,4/18/2017,48.12,19.77,28.35,2.35,-2.35,1,,
50580,79827,8723,2017,2017_House-OS_GA-6,GA-6,House-G,House-OS,Clout Research/Wenzel Strategies,55,4/15/2017,453,Jon Ossoff,DEM,41.3,Karen Handel,REP,15.3,,26,4/18/2017,48.12,19.77,28.35,2.35,-2.35,1,,
50592,79839,1764,2017,2017_House-GS_MT-1,MT-1,House-G,House-GS,Change Research,48,5/22/2017,1888,Rob Quist,DEM,44,Greg Gianforte,REP,49,,-5,5/25/2017,44.15,49.71,-5.56,0.56,0.56,1,among registered voters,
50604,79854,1764,2017,2017_House-GS_MT-1,MT-1,House-G,House-GS,Gravis Marketing,124,5/22/2017,818,Rob Quist,DEM,35,Greg Gianforte,REP,49,,-14,5/25/2017,44.15,49.71,-5.56,8.44,-8.44,1,,
50568,79815,1762,2017,2017_House-GSR_GA-6,GA-6,House-G,House-GSR,Landmark Communications,166,5/31/2017,500,Jon Ossoff,DEM,49.1,Karen Handel,REP,47.6,,1.5,6/20/2017,48.22,51.78,-3.57,5.07,5.07,0,,
50566,79813,1762,2017,2017_House-GSR_GA-6,GA-6,House-G,House-GSR,Abt Associates,7,6/7/2017,745,Jon Ossoff,DEM,51,Karen Handel,REP,44,,7,6/20/2017,48.22,51.78,-3.57,10.57,10.57,0,,
50567,79814,1762,2017,2017_House-GSR_GA-6,GA-6,House-G,House-GSR,Landmark Communications,166,6/7/2017,420,Jon Ossoff,DEM,49.6,Karen Handel,REP,47.1,,2.5,6/20/2017,48.22,51.78,-3.57,6.07,6.07,0,,
50565,79812,1762,2017,2017_House-GSR_GA-6,GA-6,House-G,House-GSR,SurveyUSA,325,6/9/2017,503,Jon Ossoff,DEM,47,Karen Handel,REP,47,,0,6/20/2017,48.22,51.78,-3.57,3.57,3.57,0.5,,
50569,79816,1762,2017,2017_House-GSR_GA-6,GA-6,House-G,House-GSR,Trafalgar Group,338,6/12/2017,1100,Jon Ossoff,DEM,50.22,Karen Handel,REP,47.46,,2.76,6/20/2017,48.22,51.78,-3.57,6.33,6.33,0,,
50564,79811,1762,2017,2017_House-GSR_GA-6,GA-6,House-G,House-GSR,Opinion Savvy/InsiderAdvantage,243,6/14/2017,537,Jon Ossoff,DEM,49.7,Karen Handel,REP,49.4,,0.30000001,6/20/2017,48.22,51.78,-3.57,3.87,3.87,0,,
50563,79810,1762,2017,2017_House-GSR_GA-6,GA-6,House-G,House-GSR,Landmark Communications,166,6/15/2017,800,Jon Ossoff,DEM,49.7,Karen Handel,REP,48,,1.7,6/20/2017,48.22,51.78,-3.57,5.27,5.27,0,,
50589,79836,1761,2017,2017_House-GS_SC-5,SC-5,House-G,House-GS,Change Research,48,6/16/2017,1001,Archie Parnell,DEM,44,Ralph Norman,REP,53,,-9,6/20/2017,47.94,51.04,-3.1,5.9,-5.9,1,among all adults,
50572,79819,1762,2017,2017_House-GSR_GA-6,GA-6,House-G,House-GSR,CSP Polling,39,6/16/2017,571,Jon Ossoff,DEM,48,Karen Handel,REP,49,,-1,6/20/2017,48.22,51.78,-3.57,2.57,2.57,1,,
50571,79818,1762,2017,2017_House-GSR_GA-6,GA-6,House-G,House-GSR,Trafalgar Group,338,6/18/2017,1100,Jon Ossoff,DEM,48.59,Karen Handel,REP,50.46,,-1.87,6/20/2017,48.22,51.78,-3.57,1.7,1.7,1,,
50570,79817,1762,2017,2017_House-GSR_GA-6,GA-6,House-G,House-GSR,Landmark Communications,166,6/19/2017,500,Jon Ossoff,DEM,49,Karen Handel,REP,48.9,,0.1,6/20/2017,48.22,51.78,-3.57,3.67,3.67,0,,
57487,93076,1759,2018,2018_House-GS_PA-18,PA-18,House-G,House-GS,Blumenthal Research Daily,447,2/28/2018,830,Conor Lamb,DEM,47,Richard Saccone,REP,46,,1,3/13/2018,49.86,49.53,0.33,0.67,0.67,1,,
58870,100400,1759,2018,2018_House-GS_PA-18,PA-18,House-G,House-GS,KG Polling,502,2/28/2018,830,Conor Lamb,DEM,47,Richard Saccone,REP,46,,1,3/13/2018,49.86,49.53,0.33,0.67,0.67,1,,
51025,80733,1759,2018,2018_House-GS_PA-18,PA-18,House-G,House-GS,Emerson College,88,3/2/2018,474,Conor Lamb,DEM,48,Richard Saccone,REP,45,,3,3/13/2018,49.86,49.53,0.33,2.67,2.67,1,among registered voters,
51024,80732,1759,2018,2018_House-GS_PA-18,PA-18,House-G,House-GS,Gravis Marketing,124,3/3/2018,911,Conor Lamb,DEM,42,Richard Saccone,REP,45,,-3,3/13/2018,49.86,49.53,0.33,3.33,-3.33,0,,
58871,100401,1759,2018,2018_House-GS_PA-18,PA-18,House-G,House-GS,KG Polling,502,3/5/2018,650,Conor Lamb,DEM,49,Richard Saccone,REP,45,,4,3/13/2018,49.86,49.53,0.33,3.67,3.67,1,,
51023,119990,1759,2018,2018_House-GS_PA-18,PA-18,House-G,House-GS,Monmouth University,215,3/10/2018,379.3333333333330,Conor Lamb,DEM,50.33,Richard Saccone,REP,45.33,,5,3/13/2018,49.86,49.53,0.33,4.67,4.67,1,average of multiple versions or turnout models listed in poll,
52337,82624,1758,2018,2018_House-GS_AZ-8,AZ-8,House-G,House-GS,OH Predictive Insights,235,4/11/2018,500,Hiral Tipirneni,DEM,43,Debbie Lesko,REP,53,,-10,4/24/2018,47.63,52.37,-4.74,5.26,-5.26,1,,
57488,93077,1758,2018,2018_House-GS_AZ-8,AZ-8,House-G,House-GS,Blumenthal Research Daily,447,4/14/2018,600,Hiral Tipirneni,DEM,42,Debbie Lesko,REP,51,,-9,4/24/2018,47.63,52.37,-4.74,4.26,-4.26,1,,
52339,82626,1758,2018,2018_House-GS_AZ-8,AZ-8,House-G,House-GS,Emerson College,88,4/14/2018,400,Hiral Tipirneni,DEM,46,Debbie Lesko,REP,45,,1,4/24/2018,47.63,52.37,-4.74,5.74,5.74,0,,
52338,82625,1758,2018,2018_House-GS_AZ-8,AZ-8,House-G,House-GS,Lake Research Partners,165,4/15/2018,408,Hiral Tipirneni,DEM,46,Debbie Lesko,REP,46,,0,4/24/2018,47.63,52.37,-4.74,4.74,4.74,0.5,for Hiral Tipirneni; among registered voters,D
52336,82623,1758,2018,2018_House-GS_AZ-8,AZ-8,House-G,House-GS,Emerson College,88,4/21/2018,400,Hiral Tipirneni,DEM,43,Debbie Lesko,REP,49,,-6,4/24/2018,47.63,52.37,-4.74,1.26,-1.26,1,,
53429,84573,1756,2018,2018_House-GS_OH-12,OH-12,House-G,House-GS,GBAO,109,7/24/2018,500,Danny O'Connor,DEM,45,Troy Balderson,REP,48,,-3,8/7/2018,49.32,50.12,-0.81,2.19,-2.19,1,for Danny O'Connor,D
53467,84650,1756,2018,2018_House-GS_OH-12,OH-12,House-G,House-GS,Public Policy Polling,263,7/28/2018,617,Danny O'Connor,DEM,44,Troy Balderson,REP,48,,-4,8/7/2018,49.32,50.12,-0.81,3.19,-3.19,1,for End Citizens United; among 'voters',D
53468,84654,1756,2018,2018_House-GS_OH-12,OH-12,House-G,House-GS,Monmouth University,215,7/29/2018,396.6666666666670,Danny O'Connor,DEM,45,Troy Balderson,REP,46.67,,-1.67,8/7/2018,49.32,50.12,-0.81,0.86,-0.86,1,average of multiple versions or turnout models listed in poll,
53501,85704,1756,2018,2018_House-GS_OH-12,OH-12,House-G,House-GS,Emerson College,88,8/3/2018,431,Danny O'Connor,DEM,47,Troy Balderson,REP,46,,1,8/7/2018,49.32,50.12,-0.81,1.81,1.81,0,,
56404,90668,191,2018,2018_House-G_CA-4,CA-4,House-G,House-G,Clarity Campaign Labs,52,10/16/2018,840,Jessica Morse,DEM,45,Tom McClintock,REP,49,,-4,11/6/2018,45.87,54.13,-8.26,4.26,4.26,1,for Jessica Morse,D
56305,90489,232,2018,2018_House-G_CA-45,CA-45,House-G,House-G,Public Opinion Strategies,260,10/16/2018,400,Katie Porter,DEM,46,Mimi Walters,REP,50,,-4,11/6/2018,52.05,47.95,4.1,8.1,-8.1,0,for Mimi Walters,R
56826,91584,283,2018,2018_House-G_GA-3,GA-3,House-G,House-G,Public Policy Polling,263,10/16/2018,681,Chuck Enderlin,DEM,26,Drew Ferguson,REP,56,,-30,11/6/2018,34.47,65.53,-31.05,1.05,1.05,1,for Chuck Enderlin; among 'voters',D
56342,90628,286,2018,2018_House-G_GA-6,GA-6,House-G,House-G,JMC Analytics/Bold Blue Campaigns,503,10/16/2018,500,Lucy McBath,DEM,45,Karen Handel,REP,49,,-4,11/6/2018,50.51,49.48,1.03,5.03,-5.03,0,,
56342,90573,287,2018,2018_House-G_GA-7,GA-7,House-G,House-G,JMC Analytics/Bold Blue Campaigns,503,10/16/2018,500,Carolyn Bourdeaux,DEM,43,Rob Woodall,REP,49,,-6,11/6/2018,49.93,50.07,-0.15,5.85,-5.85,1,,
56223,90299,332,2018,2018_House-G_KS-3,KS-3,House-G,House-G,Siena College/The New York Times Upshot,448,10/16/2018,503,Sharice Davids,DEM,47.65,Kevin Yoder,REP,38.62,,9.0299997,11/6/2018,53.57,43.91,9.66,0.63,-0.63,1,,
56312,90509,372,2018,2018_House-G_MI-8,MI-8,House-G,House-G,Target Insyght,330,10/16/2018,500,Elissa Slotkin,DEM,45,Mike Bishop,REP,48,,-3,11/6/2018,50.61,46.78,3.83,6.83,-6.83,0,,
56312,90508,375,2018,2018_House-G_MI-11,MI-11,House-G,House-G,Target Insyght,330,10/16/2018,500,Haley Stevens,DEM,48,Lena Epstein,REP,48,,0,11/6/2018,51.84,45.16,6.68,6.68,-6.68,0.5,,
56356,90601,413,2018,2018_House-G_ND-1,ND-1,House-G,House-G,Strategic Research Associates,462,10/16/2018,650,Mac Schneider,DEM,35,Kelly M. Armstrong,REP,56,,-21,11/6/2018,35.57,60.2,-24.63,3.63,3.63,1,,
56315,90512,497,2018,2018_House-G_PA-7,PA-7,House-G,House-G,Muhlenberg College,219,10/16/2018,411,Susan Ellis Wild,DEM,48,Martin W. Nothstein,REP,41,5,7,11/6/2018,53.47,43.45,10.02,3.02,-3.02,1,,
56199,90254,550,2018,2018_House-G_TX-23,TX-23,House-G,House-G,Siena College/The New York Times Upshot,448,10/16/2018,488,Gina Ortiz Jones,DEM,37.6,Will Hurd,REP,53.05,,-15.45,11/6/2018,48.73,49.17,-0.44,15.01,-15.01,1,,
56253,90347,600,2018,2018_House-G_WV-3,WV-3,House-G,House-G,Siena College/The New York Times Upshot,448,10/16/2018,490,Richard Neece Ojeda,DEM,41.3,Carol Devine Miller,REP,45.94,,-4.6399999,11/6/2018,43.63,56.37,-12.75,8.11,8.11,1,,
56320,90527,8273,2018,2018_House-G_US,US,House-G,House-G,CBS News/The New York Times,36,10/16/2018,975,Democratic,DEM,51,Republican,REP,42,,9,11/6/2018,53.41,44.85,8.56,0.44,0.44,1,among registered voters,
56331,90551,8273,2018,2018_House-G_US,US,House-G,House-G,NBC News/The Wall Street Journal,221,10/16/2018,645,Democratic,DEM,50,Republican,REP,41,,9,11/6/2018,53.41,44.85,8.56,0.44,0.44,1,,
56420,90693,8273,2018,2018_House-G_US,US,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,10/16/2018,2500,Democratic,DEM,47,Republican,REP,44,,3,11/6/2018,53.41,44.85,8.56,5.56,-5.56,1,,
56327,90544,179,2018,2018_House-G_AZ-1,AZ-1,House-G,House-G,American Viewpoint,10,10/17/2018,400,Tom O'Halleran,DEM,46,Wendy Rogers,REP,46,,0,11/6/2018,53.83,46.14,7.69,7.69,-7.69,0.5,for Arizona Grassroots Advocates,R
56418,90689,268,2018,2018_House-G_FL-15,FL-15,House-G,House-G,GQR Research (GQRR),126,10/17/2018,400,Kristen Carlson,DEM,47,Ross Spano,REP,47,,0,11/6/2018,46.98,53.02,-6.04,6.04,6.04,0.5,for Kristen Carlson,D
56254,90349,280,2018,2018_House-G_FL-27,FL-27,House-G,House-G,Siena College/The New York Times Upshot,448,10/17/2018,542,Donna Shalala,DEM,44.06,Maria Salazar,REP,36.85,,7.21,11/6/2018,51.76,45.76,6,1.21,1.21,1,,
56255,90351,364,2018,2018_House-G_ME-2,ME-2,House-G,House-G,Siena College/The New York Times Upshot,448,10/17/2018,501,Jared Golden,DEM,41.17,Bruce Poliquin,REP,41.06,,0.11,11/6/2018,45.58,46.33,-0.75,0.86,0.86,0,,
56443,90776,459,2018,2018_House-G_NY-22,NY-22,House-G,House-G,Siena College,305,10/17/2018,501,Anthony J. Brindisi,DEM,46,Claudia Tenney,REP,45,,1,11/6/2018,46.18,43.84,2.34,1.34,-1.34,1,,
56256,90353,582,2018,2018_House-G_WA-3,WA-3,House-G,House-G,Siena College/The New York Times Upshot,448,10/17/2018,497,Carolyn Long,DEM,40.62,Jaime Herrera Beutler,REP,47.58,,-6.96,11/6/2018,47.33,52.67,-5.34,1.62,-1.62,1,,
56343,90576,8273,2018,2018_House-G_US,US,House-G,House-G,USC Dornsife/Los Angeles Times,343,10/17/2018,2284,Democratic,DEM,55,Republican,REP,42,,13,11/6/2018,53.41,44.85,8.56,4.44,4.44,1,,
56332,90553,176,2018,2018_House-G_AR-2,AR-2,House-G,House-G,Hendrix College,138,10/18/2018,590,Clarke Tucker,DEM,39.5,French Hill,REP,51.5,,-12,11/6/2018,45.82,52.13,-6.31,5.69,-5.69,1,,
56350,90586,268,2018,2018_House-G_FL-15,FL-15,House-G,House-G,Remington Research Group,279,10/18/2018,1369,Kristen Carlson,DEM,41,Ross Spano,REP,47,,-6,11/6/2018,46.98,53.02,-6.04,0.04,0.04,1,for Ross Spano,R
56307,90499,268,2018,2018_House-G_FL-15,FL-15,House-G,House-G,Siena College/The New York Times Upshot,448,10/18/2018,499,Kristen Carlson,DEM,42.84,Ross Spano,REP,43.49,,-0.64999998,11/6/2018,46.98,53.02,-6.04,5.39,5.39,1,,
56409,90674,379,2018,2018_House-G_MN-1,MN-1,House-G,House-G,SurveyUSA,325,10/18/2018,586,Dan Feehan,DEM,47,Jim Hagedorn,REP,45,,2,11/6/2018,49.68,50.13,-0.45,2.45,2.45,0,,
56308,90501,498,2018,2018_House-G_PA-8,PA-8,House-G,House-G,Siena College/The New York Times Upshot,448,10/18/2018,506,Matt Cartwright,DEM,52.38,John Chrin,REP,39.78,,12.6,11/6/2018,54.6,45.32,9.28,3.32,3.32,1,,
56454,90801,577,2018,2018_House-G_VA-10,VA-10,House-G,House-G,ABC News/The Washington Post,3,10/18/2018,430,Jennifer T. Wexton,DEM,56,Barbara J. Comstock,REP,43,,13,11/6/2018,56.1,43.73,12.37,0.63,0.63,1,,
56374,90631,235,2018,2018_House-G_CA-48,CA-48,House-G,House-G,Monmouth University,215,10/19/2018,372,Harley Rouda,DEM,48,Dana Rohrabacher,REP,50,,-2,11/6/2018,53.55,46.45,7.1,9.1,-9.1,0,average of multiple versions or turnout models listed in poll,
56664,91261,235,2018,2018_House-G_CA-48,CA-48,House-G,House-G,TP Research,452,10/19/2018,440,Harley Rouda,DEM,41.4,Dana Rohrabacher,REP,49.2,,-7.8000002,11/6/2018,53.55,46.45,7.1,14.9,-14.9,0,,
56384,90643,548,2018,2018_House-G_TX-21,TX-21,House-G,House-G,WPA Intelligence (WPAi),383,10/19/2018,401,Joseph Kopser,DEM,38,Chip Roy,REP,50,,-12,11/6/2018,47.63,50.24,-2.61,9.39,-9.39,1,for Club For Growth Action,R
56309,90503,572,2018,2018_House-G_VA-5,VA-5,House-G,House-G,Siena College/The New York Times Upshot,448,10/19/2018,501,Leslie Cockburn,DEM,45.62,Denver Riggleman,REP,44.59,,1.03,11/6/2018,46.65,53.18,-6.53,7.56,7.56,0,,
56412,90679,8273,2018,2018_House-G_US,US,House-G,House-G,Morning Consult,218,10/19/2018,1968,Democratic,DEM,45,Republican,REP,39,,6,11/6/2018,53.41,44.85,8.56,2.56,-2.56,1,among registered voters,
56517,90920,8273,2018,2018_House-G_US,US,House-G,House-G,Public Religion Research Institute,428,10/19/2018,821,Democratic,DEM,48,Republican,REP,39,,9,11/6/2018,53.41,44.85,8.56,0.44,0.44,1,among registered voters,
56448,90787,209,2018,2018_House-G_CA-22,CA-22,House-G,House-G,Change Research,48,10/20/2018,840,Andrew Janz,DEM,46,Devin Nunes,REP,51,,-5,11/6/2018,47.28,52.72,-5.44,0.44,0.44,1,for Fight Back CA PAC,D
56322,90532,314,2018,2018_House-G_IL-12,IL-12,House-G,House-G,Siena College/The New York Times Upshot,448,10/20/2018,502,Brendan F. Kelly,DEM,39.36,Mike J. Bost,REP,47.87,,-8.5100002,11/6/2018,45.39,51.57,-6.18,2.33,-2.33,1,,
56462,90811,420,2018,2018_House-G_NJ-2,NJ-2,House-G,House-G,Stockton University,317,10/20/2018,597,Jeff Van Drew,DEM,55.1,Seth Grossman,REP,38.1,,17,11/6/2018,52.9,45.23,7.67,9.33,9.33,1,,
56465,90816,421,2018,2018_House-G_NJ-3,NJ-3,House-G,House-G,Monmouth University,215,10/20/2018,363,Andy Kim,DEM,49,Tom MacArthur,REP,45.33,,3.6700001,11/6/2018,50.01,48.72,1.29,2.37,2.37,1,average of multiple versions or turnout models listed in poll,
56495,90879,461,2018,2018_House-G_NY-24,NY-24,House-G,House-G,Siena College,305,10/20/2018,500,Dana Balter,DEM,39,John Katko,REP,53,,-14,11/6/2018,47.31,52.57,-5.26,8.74,-8.74,1,,
56521,90925,500,2018,2018_House-G_PA-10,PA-10,House-G,House-G,Susquehanna Polling & Research Inc.,326,10/20/2018,366,George B. Scott,DEM,46,Scott Perry,REP,49,,-3,11/6/2018,48.64,51.28,-2.64,0.36,-0.36,1,,
56431,90821,518,2018,2018_House-G_SD-1,SD-1,House-G,House-G,Mason-Dixon Polling & Strategy,197,10/20/2018,500,Tim Bjorkman,DEM,31,Dusty Johnson,REP,54,,-23,11/6/2018,36.03,60.33,-24.31,1.31,1.31,1,,
56321,90530,569,2018,2018_House-G_VA-2,VA-2,House-G,House-G,Siena College/The New York Times Upshot,448,10/20/2018,508,Elaine G. Luria,DEM,42.36,Scott W. Taylor,REP,45.12,,-2.76,11/6/2018,51.04,48.81,2.24,5,-5,0,,
